time,open,high,low,close,Volume,Volume MA
2018-01-01T00:00:00Z,13880,13906.37,13312.94,13355,668.89954789,NaN
2018-01-01T02:00:00Z,13355,13640,13302.02,13481.73,511.86527761,NaN
2018-01-01T04:00:00Z,13481.73,13699.14,13372.41,13569.99,667.2515789,NaN
2018-01-01T06:00:00Z,13569.36,13941.75,13483,13660.56,522.39470118,NaN
2018-01-01T08:00:00Z,13660.56,13778.38,13429.03,13612,250.00433699,NaN
2018-01-01T10:00:00Z,13618.78,13618.81,13112.01,13303.35,663.03782588,NaN
2018-01-01T12:00:00Z,13303.28,13409.2,13000,13118.56,1084.00951851,NaN
2018-01-01T14:00:00Z,13118.54,13362.35,12801.38,13276.78,1118.62731496,NaN
2018-01-01T16:00:00Z,13276,13283.76,13032.84,13085.99,502.15164065,NaN
2018-01-01T18:00:00Z,13063.5,13328.65,13040.46,13271.26,347.17703689,NaN
2018-01-01T20:00:00Z,13271.26,13734.44,13256.76,13534.98,838.53799539,NaN
2018-01-01T22:00:00Z,13532.87,13660,13372.33,13443.41,514.07390975,NaN
2018-01-02T00:00:00Z,13394.2,13918.01,13394.2,13631.95,912.68911582,NaN
2018-01-02T02:00:00Z,13631.95,13676.61,13295.79,13359.98,1075.54881618,NaN
2018-01-02T04:00:00Z,13355.78,13393.97,12910.58,13154.19,1748.24249471,NaN
2018-01-02T06:00:00Z,13154.18,13429.25,13066.27,13424.01,648.29324341,NaN
2018-01-02T08:00:00Z,13424.01,13642,13378.51,13571.39,1263.908276,NaN
2018-01-02T10:00:00Z,13571.39,13700.2,13503.65,13578.8,622.20453403,NaN
2018-01-02T12:00:00Z,13578.8,14073.74,13519.59,14010.53,1366.0325087,NaN
2018-01-02T14:00:00Z,13978.83,14019.21,13647.54,13714.88,861.32711304,809.3138393245001
2018-01-02T16:00:00Z,13714.82,13931.41,13645.29,13905,835.85465334,817.6615945970001
2018-01-02T18:00:00Z,13909.75,15257.53,13872.87,14815,3789.14096407,981.52537892
2018-01-02T20:00:00Z,14836,15200,14700,14802,1492.05986639,1022.7657932945
2018-01-02T22:00:00Z,14802,15026.19,14582.64,14678.94,1684.3677171,1080.8644440904998
2018-01-03T00:00:00Z,14670.96,15015.24,14574.03,14750.01,973.49674498,1117.0390644899996
2018-01-03T02:00:00Z,14756.19,15227,14700,14861.15,1096.8982118,1138.7320837859995
2018-01-03T04:00:00Z,14860.13,15150,14851.03,15025.18,456.00840256,1107.3320279884997
2018-01-03T06:00:00Z,15025.42,15400,15004.36,15241.27,779.12072174,1090.3566983274998
2018-01-03T08:00:00Z,15286.52,15500,14767.47,14812.6,1307.30143062,1130.6141878259996
