time,open,high,low,close,Volume,Volume MA
2015-12-15T14:30:00Z,4991.21,5026.54,4986.99,5008.79,NaN,NaN
2015-12-15T18:30:00Z,5008.78,5023.84,4988.49,4995.55,NaN,NaN
2015-12-16T14:30:00Z,5033.48,5037.37,4998.56,5006.98,NaN,NaN
2015-12-16T18:30:00Z,5006.91,5078.99,4992.63,5071.27,NaN,NaN
2015-12-17T14:30:00Z,5087.17,5088.58,5017.8,5038.14,NaN,NaN
2015-12-17T18:30:00Z,5038.13,5048.78,5002.61,5003.7,NaN,NaN
2015-12-18T14:30:00Z,4982.58,4996.49,4939.8,4943.4,NaN,NaN
2015-12-18T18:30:00Z,4943.41,4962.31,4921.33,4921.33,NaN,NaN
2015-12-21T14:30:00Z,4957.53,4967.96,4928.93,4955.3,NaN,NaN
2015-12-21T18:30:00Z,4955.31,4968.44,4934.14,4968.29,NaN,NaN
2015-12-22T14:30:00Z,4988.68,4990.42,4964.08,4981.66,NaN,NaN
2015-12-22T18:30:00Z,4981.63,5007.77,4978.22,5000.53,NaN,NaN
2015-12-23T14:30:00Z,5025.55,5039.95,5020.44,5031.23,NaN,NaN
2015-12-23T18:30:00Z,5031.27,5046.09,5027.78,5045.43,NaN,NaN
2015-12-24T14:30:00Z,5046.19,5063.28,5043.65,5048.49,NaN,NaN
2015-12-28T14:30:00Z,5032.29,5035.32,4999.07,5028.75,NaN,NaN
2015-12-28T18:30:00Z,5028.85,5041.27,5024.65,5040.97,NaN,NaN
2015-12-29T14:30:00Z,5066.52,5102.64,5065.89,5102.08,NaN,NaN
2015-12-29T18:30:00Z,5102.04,5116.99,5100.52,5107.24,NaN,NaN
2015-12-30T14:30:00Z,5101.18,5102.35,5079.14,5083.66,NaN,NaN
2015-12-30T18:30:00Z,5083.65,5091.67,5065.68,5065.68,NaN,NaN
2015-12-31T14:30:00Z,5047.04,5058.06,5020.9,5037.92,NaN,NaN
2015-12-31T18:30:00Z,5037.87,5046.38,5007.08,5007.08,NaN,NaN
2016-01-04T14:30:00Z,4897.65,4902.17,4846.98,4884.09,NaN,NaN
2016-01-04T18:30:00Z,4883.95,4902.79,4856.62,4902.5,NaN,NaN
2016-01-05T14:30:00Z,4917.84,4926.73,4872.74,4883.73,NaN,NaN
2016-01-05T18:30:00Z,4883.86,4913.86,4883.35,4890.64,NaN,NaN
2016-01-06T14:30:00Z,4813.76,4866.04,4813.44,4838.19,NaN,NaN
2016-01-06T18:30:00Z,4838.18,4845.11,4804.69,4835.76,NaN,NaN
2016-01-07T14:30:00Z,4736.4,4788.02,4705.76,4714.29,NaN,NaN
2016-01-07T18:30:00Z,4713.8,4722.81,4688.17,4689.19,NaN,NaN
2016-01-08T14:30:00Z,4722.02,4742.57,4663.76,4690.93,NaN,NaN
2016-01-08T18:30:00Z,4691.17,4706.35,4637.85,4643.41,NaN,NaN
2016-01-11T14:30:00Z,4673.44,4683.02,4595.39,4595.39,NaN,NaN
2016-01-11T18:30:00Z,4595.31,4653.55,4573.78,4637.63,NaN,NaN
2016-01-12T14:30:00Z,4681.54,4714.8,4634.93,4640.4,NaN,NaN
2016-01-12T18:30:00Z,4640.28,4692.36,4618.03,4686.18,NaN,NaN
2016-01-13T14:30:00Z,4706.02,4713.98,4604.05,4604.12,NaN,NaN
2016-01-13T18:30:00Z,4604.14,4607.62,4517.56,4526.4,NaN,NaN
2016-01-14T14:30:00Z,4545.37,4616.61,4470.59,4615.48,NaN,NaN
2016-01-14T18:30:00Z,4615.72,4650.55,4606.38,4613.6,NaN,NaN
2016-01-15T14:30:00Z,4464.37,4520.45,4419.41,4458.6,NaN,NaN
2016-01-15T18:30:00Z,4458.59,4501.47,4449.58,4488.02,NaN,NaN
2016-01-19T14:30:00Z,4548.05,4550.57,4479.09,4482.74,NaN,NaN
2016-01-19T18:30:00Z,4482.64,4496.78,4430.77,4476.15,NaN,NaN
2016-01-20T14:30:00Z,4405.22,4419.63,4313.39,4364.28,NaN,NaN
2016-01-20T18:30:00Z,4363.95,4514.92,4363.24,4471.12,NaN,NaN
2016-01-21T14:30:00Z,4480.7,4537.15,4432.02,4495.86,NaN,NaN
2016-01-21T18:30:00Z,4495.68,4504.04,4456.35,4471.31,NaN,NaN
2016-01-22T14:30:00Z,4557.39,4583.34,4540.27,4570.55,NaN,NaN
2016-01-22T18:30:00Z,4570.75,4590.98,4567.93,4590.72,NaN,NaN
2016-01-25T14:30:00Z,4574.59,4590.44,4558.51,4583.28,NaN,NaN
2016-01-25T18:30:00Z,4583.25,4585.95,4514.78,4518.25,NaN,NaN
2016-01-26T14:30:00Z,4537.04,4583.21,4503.53,4580.27,NaN,NaN
2016-01-26T18:30:00Z,4580.2,4580.49,4548.92,4568.11,NaN,NaN
2016-01-27T14:30:00Z,4548.87,4568.85,4503.35,4540.54,NaN,NaN
2016-01-27T18:30:00Z,4540.52,4556.87,4450.83,4468.73,NaN,NaN
2016-01-28T14:30:00Z,4533.81,4533.81,4447.5,4495.15,NaN,NaN
2016-01-28T18:30:00Z,4495.18,4520.36,4489.56,4506.36,NaN,NaN
2016-01-29T14:30:00Z,4512.09,4580.03,4511.3,4573.66,NaN,NaN
2016-01-29T18:30:00Z,4573.64,4610.35,4569.91,4609.37,NaN,NaN
2016-02-01T14:30:00Z,4587.59,4607.47,4565.37,4604.63,NaN,NaN
2016-02-01T18:30:00Z,4604.65,4636.93,4594.68,4619.53,NaN,NaN
2016-02-02T14:30:00Z,4588.69,4589.9,4534.43,4545.62,NaN,NaN
2016-02-02T18:30:00Z,4545.66,4545.79,4503.12,4517.32,NaN,NaN
2016-02-03T14:30:00Z,4543.82,4547.32,4424.47,4453.23,NaN,NaN
2016-02-03T18:30:00Z,4453.25,4522.25,4428.91,4503.52,NaN,NaN
2016-02-04T14:30:00Z,4492.48,4545.52,4463.99,4510.29,NaN,NaN
2016-02-04T18:30:00Z,4510.28,4515.96,4474.19,4508.38,NaN,NaN
2016-02-05T14:30:00Z,4491.48,4493.19,4376.7,4397.03,NaN,NaN
2016-02-05T18:30:00Z,4396.88,4396.88,4350.37,4363.43,NaN,NaN
2016-02-08T14:30:00Z,4288.02,4290.85,4229.7,4237.18,NaN,NaN
2016-02-08T18:30:00Z,4237.44,4301.53,4212.81,4284.22,NaN,NaN
2016-02-09T14:30:00Z,4224.87,4329.61,4222.48,4234.92,NaN,NaN
2016-02-09T18:30:00Z,4234.99,4318.59,4231.74,4268.35,NaN,NaN
2016-02-10T14:30:00Z,4318.28,4369.62,4298.75,4335.89,NaN,NaN
2016-02-10T18:30:00Z,4335.77,4342.57,4280.73,4283.2,NaN,NaN
2016-02-11T14:30:00Z,4218.81,4267.58,4209.76,4247.75,NaN,NaN
2016-02-11T18:30:00Z,4247.49,4293.22,4212.59,4264.94,NaN,NaN
2016-02-12T14:30:00Z,4307.29,4329.39,4274.15,4305.98,NaN,NaN
2016-02-12T18:30:00Z,4305.99,4340.13,4304.41,4336.51,NaN,NaN
2016-02-16T14:30:00Z,4397.95,4431.64,4376.52,4424.93,NaN,NaN
2016-02-16T18:30:00Z,4424.91,4435.2,4418.96,4434.66,NaN,NaN
2016-02-17T14:30:00Z,4471.66,4534.66,4463.51,4531.72,NaN,NaN
2016-02-17T18:30:00Z,4531.74,4540.78,4520.06,4533.15,NaN,NaN
2016-02-18T14:30:00Z,4548.1,4548.47,4495.94,4500.83,NaN,NaN
2016-02-18T18:30:00Z,4500.87,4513.38,4482.77,4486.88,NaN,NaN
2016-02-19T14:30:00Z,4464.67,4513.15,4455.1,4501.85,NaN,NaN
2016-02-19T18:30:00Z,4501.86,4508.14,4489.7,4504.22,NaN,NaN
2016-02-22T14:30:00Z,4548.31,4573.14,4546.55,4566.59,NaN,NaN
2016-02-22T18:30:00Z,4566.69,4576.47,4556.78,4570,NaN,NaN
2016-02-23T14:30:00Z,4550.05,4558.06,4506.94,4523.03,NaN,NaN
2016-02-23T18:30:00Z,4523.04,4525.59,4500.94,4503.1,NaN,NaN
2016-02-24T14:30:00Z,4453.93,4494.56,4425.72,4488.49,NaN,NaN
2016-02-24T18:30:00Z,4488.52,4547.64,4484.87,4541.99,NaN,NaN
2016-02-25T14:30:00Z,4554.73,4562.36,4516.89,4549.08,NaN,NaN
2016-02-25T18:30:00Z,4549.1,4582.1,4548.84,4581.86,NaN,NaN
2016-02-26T14:30:00Z,4615.14,4618.85,4581.91,4593.82,NaN,NaN
2016-02-26T18:30:00Z,4593.85,4598.53,4580.78,4589.55,NaN,NaN
2016-02-29T14:30:00Z,4585.3,4619.9,4584.31,4603.05,NaN,NaN
2016-02-29T18:30:00Z,4603.04,4603.04,4557.57,4557.57,NaN,NaN
2016-03-01T14:30:00Z,4596.01,4664.95,4581.75,4663.86,NaN,NaN
2016-03-01T18:30:00Z,4663.87,4688.81,4663.81,4688.81,NaN,NaN
2016-03-02T14:30:00Z,4683.8,4694.89,4665.93,4683.89,NaN,NaN
2016-03-02T18:30:00Z,4683.78,4703.58,4669.43,4702.94,NaN,NaN
2016-03-03T14:30:00Z,4698.38,4700.92,4674.46,4686.63,NaN,NaN
2016-03-03T18:30:00Z,4686.69,4707.49,4686.69,4707.49,NaN,NaN
2016-03-04T14:30:00Z,4715.76,4735.27,4687.94,4733.91,NaN,NaN
2016-03-04T18:30:00Z,4733.9,4746.65,4702.81,4716.46,NaN,NaN
2016-03-07T14:30:00Z,4690.88,4731.19,4682.78,4711.09,NaN,NaN
2016-03-07T18:30:00Z,4711.08,4711.08,4674.82,4707.28,NaN,NaN
2016-03-08T14:30:00Z,4676.22,4692.34,4656.52,4688.08,NaN,NaN
2016-03-08T18:30:00Z,4688.09,4695.04,4642.86,4650.46,NaN,NaN
2016-03-09T14:30:00Z,4666.42,4674.93,4642.42,4659.94,NaN,NaN
2016-03-09T18:30:00Z,4659.95,4676.47,4659.95,4673.89,NaN,NaN
2016-03-10T14:30:00Z,4691.2,4716.14,4607.99,4627.8,NaN,NaN
2016-03-10T18:30:00Z,4627.78,4672.84,4615.46,4661.91,NaN,NaN
2016-03-11T14:30:00Z,4712.38,4730.91,4700.91,4724.46,NaN,NaN
2016-03-11T18:30:00Z,4724.43,4748.79,4720.71,4747.62,NaN,NaN
2016-03-14T13:30:00Z,4733.39,4757.86,4731.51,4756.54,NaN,NaN
2016-03-14T17:30:00Z,4756.55,4762.27,4749.41,4750.29,NaN,NaN
2016-03-15T13:30:00Z,4731.14,4735.27,4712.07,4724.77,NaN,NaN
2016-03-15T17:30:00Z,4724.76,4733.89,4721.5,4728.18,NaN,NaN
2016-03-16T13:30:00Z,4717.88,4745.09,4716.45,4724.09,NaN,NaN
2016-03-16T17:30:00Z,4724.08,4774.78,4722.62,4764.78,NaN,NaN
2016-03-17T13:30:00Z,4752.62,4775.14,4737.97,4769.02,NaN,NaN
2016-03-17T17:30:00Z,4769.01,4788.09,4766.72,4775.02,NaN,NaN
2016-03-18T13:30:00Z,4784.63,4804.58,4772.41,4787.74,NaN,NaN
2016-03-18T17:30:00Z,4787.75,4799.66,4775.56,4795.21,NaN,NaN
2016-03-21T13:30:00Z,4787.31,4810.1,4785.38,4809.51,NaN,NaN
2016-03-21T17:30:00Z,4809.47,4814.85,4801.04,4808.55,NaN,NaN
2016-03-22T13:30:00Z,4783.6,4832.24,4781.71,4832.03,NaN,NaN
2016-03-22T17:30:00Z,4832.05,4835.6,4816.55,4821.94,NaN,NaN
2016-03-23T13:30:00Z,4813.87,4816.67,4777.18,4788.34,NaN,NaN
2016-03-23T17:30:00Z,4788.4,4793.06,4765.37,4769.43,NaN,NaN
2016-03-24T13:30:00Z,4743.36,4769.54,4734.77,4755.91,NaN,NaN
2016-03-24T17:30:00Z,4755.9,4773.13,4751.64,4773.13,NaN,NaN
2016-03-28T13:30:00Z,4785.25,4787.39,4760.01,4772.74,NaN,NaN
2016-03-28T17:30:00Z,4772.72,4784.06,4763.58,4767.03,NaN,NaN
2016-03-29T13:30:00Z,4756.55,4818.26,4749.78,4815.51,NaN,NaN
2016-03-29T17:30:00Z,4815.52,4849.31,4811.84,4847.33,NaN,NaN
2016-03-30T13:30:00Z,4875.46,4899.14,4861.57,4862.87,NaN,NaN
2016-03-30T17:30:00Z,4862.86,4882.09,4859.35,4868.56,NaN,NaN
2016-03-31T13:30:00Z,4869.57,4891.3,4865.74,4880.81,NaN,NaN
2016-03-31T17:30:00Z,4880.77,4880.79,4864.41,4869.77,NaN,NaN
2016-04-01T13:30:00Z,4842.55,4898.4,4832.06,4897.14,NaN,NaN
2016-04-01T17:30:00Z,4897.13,4917.09,4896.53,4914.3,NaN,NaN
2016-04-04T13:30:00Z,4911.21,4917.75,4889.11,4907.7,NaN,NaN
2016-04-04T17:30:00Z,4907.63,4908.45,4885.17,4891.19,NaN,NaN
2016-04-05T13:30:00Z,4855.9,4872.7,4841.39,4854.24,NaN,NaN
2016-04-05T17:30:00Z,4854.22,4866.77,4838.62,4843.96,NaN,NaN
2016-04-06T13:30:00Z,4849.58,4901.75,4849.28,4899.01,NaN,NaN
2016-04-06T17:30:00Z,4898.87,4921.51,4883.9,4920.96,NaN,NaN
2016-04-07T13:30:00Z,4893.57,4901.49,4855.53,4871.58,NaN,NaN
2016-04-07T17:30:00Z,4871.54,4873.44,4831.49,4848.71,NaN,NaN
2016-04-08T13:30:00Z,4883.99,4892.6,4835.36,4839.97,NaN,NaN
2016-04-08T17:30:00Z,4839.96,4863.38,4835.72,4850.29,NaN,NaN
2016-04-11T13:30:00Z,4873.39,4897.55,4855.14,4871.95,NaN,NaN
2016-04-11T17:30:00Z,4872.11,4876.26,4833.41,4833.45,NaN,NaN
2016-04-12T13:30:00Z,4838.82,4863.1,4808.91,4852.67,NaN,NaN
2016-04-12T17:30:00Z,4852.73,4879.6,4850.24,4871.74,NaN,NaN
2016-04-13T13:30:00Z,4904.79,4938.58,4903.6,4924.69,NaN,NaN
2016-04-13T17:30:00Z,4924.7,4951.91,4923.67,4947.01,NaN,NaN
2016-04-14T13:30:00Z,4947.62,4961.3,4931.81,4953.54,NaN,NaN
2016-04-14T17:30:00Z,4953.52,4954.37,4940.87,4945.34,NaN,NaN
2016-04-15T13:30:00Z,4938.83,4950.43,4929.65,4930.66,NaN,NaN
2016-04-15T17:30:00Z,4930.7,4942.69,4925.46,4938.03,NaN,NaN
2016-04-18T13:30:00Z,4919.36,4957.22,4915.63,4948.78,NaN,NaN
2016-04-18T17:30:00Z,4948.82,4960.79,4947.71,4959.62,NaN,NaN
2016-04-19T13:30:00Z,4968.3,4968.67,4915.52,4935.17,NaN,NaN
2016-04-19T17:30:00Z,4935.21,4944.22,4932.03,4940.24,NaN,NaN
2016-04-20T13:30:00Z,4941.99,4962.07,4928.29,4955.3,NaN,NaN
2016-04-20T17:30:00Z,4955.28,4969.32,4947.5,4948.3,NaN,NaN
2016-04-21T13:30:00Z,4949.12,4966.61,4932.64,4945.33,NaN,NaN
2016-04-21T17:30:00Z,4945.32,4953.5,4935.25,4946.63,NaN,NaN
2016-04-22T13:30:00Z,4898.24,4921.66,4872.02,4885.34,NaN,NaN
2016-04-22T17:30:00Z,4885.38,4909.12,4885.21,4906.33,NaN,NaN
2016-04-25T13:30:00Z,4891.48,4904.87,4878.37,4890.98,NaN,NaN
2016-04-25T17:30:00Z,4890.96,4895.64,4882.69,4895.64,NaN,NaN
2016-04-26T13:30:00Z,4903.81,4915,4875.84,4888.77,NaN,NaN
2016-04-26T17:30:00Z,4888.81,4892.48,4875.42,4887.32,NaN,NaN
2016-04-27T13:30:00Z,4855.37,4867.33,4826.38,4836.59,NaN,NaN
2016-04-27T17:30:00Z,4836.33,4872.91,4832.52,4863.29,NaN,NaN
2016-04-28T13:30:00Z,4857.6,4889.16,4853.4,4865.71,NaN,NaN
2016-04-28T17:30:00Z,4865.72,4868.25,4796.32,4805.67,NaN,NaN
2016-04-29T13:30:00Z,4805.79,4807.89,4740.84,4775.87,NaN,NaN
2016-04-29T17:30:00Z,4775.88,4781.21,4748.7,4775.33,NaN,NaN
2016-05-02T13:30:00Z,4786.55,4798.33,4768.28,4798.02,NaN,NaN
2016-05-02T17:30:00Z,4798.06,4821.57,4797.42,4817.71,NaN,NaN
2016-05-03T13:30:00Z,4780.88,4787.28,4749.71,4782.52,NaN,NaN
2016-05-03T17:30:00Z,4782.58,4791.43,4757.16,4763,NaN,NaN
2016-05-04T13:30:00Z,4735.28,4751.64,4717.44,4727.58,NaN,NaN
2016-05-04T17:30:00Z,4727.62,4734.35,4713.91,4725.72,NaN,NaN
2016-05-05T13:30:00Z,4742.42,4744.55,4711.01,4712.25,NaN,NaN
2016-05-05T17:30:00Z,4712.23,4726.64,4709.75,4716.36,NaN,NaN
2016-05-06T13:30:00Z,4695.9,4722.75,4684.28,4709.79,NaN,NaN
2016-05-06T17:30:00Z,4709.81,4735.84,4707.5,4735.76,NaN,NaN
2016-05-09T13:30:00Z,4736.35,4764.15,4735.06,4761.08,NaN,NaN
2016-05-09T17:30:00Z,4761.09,4771.94,4748.58,4750.24,NaN,NaN
2016-05-10T13:30:00Z,4768.91,4799.49,4758.2,4794.2,NaN,NaN
2016-05-10T17:30:00Z,4794.21,4811.3,4793.96,4809.43,NaN,NaN
2016-05-11T13:30:00Z,4799.3,4812.19,4785.47,4787.89,NaN,NaN
2016-05-11T17:30:00Z,4787.88,4788.87,4760.36,4760.96,NaN,NaN
2016-05-12T13:30:00Z,4778.19,4779.46,4710.17,4721.23,NaN,NaN
2016-05-12T17:30:00Z,4721.35,4758.56,4711.43,4737.93,NaN,NaN
2016-05-13T13:30:00Z,4731.07,4759.29,4730.82,4732.02,NaN,NaN
2016-05-13T17:30:00Z,4732,4734.25,4708.26,4717.56,NaN,NaN
2016-05-16T13:30:00Z,4728.86,4773.15,4724.73,4771.82,NaN,NaN
2016-05-16T17:30:00Z,4771.84,4791.25,4769.25,4775.02,NaN,NaN
2016-05-17T13:30:00Z,4768.85,4776.15,4746.35,4750.09,NaN,NaN
2016-05-17T17:30:00Z,4750.1,4753.64,4703.39,4715.29,NaN,NaN
2016-05-18T13:30:00Z,4705.78,4760.54,4705.36,4758.05,NaN,NaN
2016-05-18T17:30:00Z,4758.06,4762.28,4704.49,4738.74,NaN,NaN
2016-05-19T13:30:00Z,4717.36,4735.27,4678.38,4696.67,NaN,NaN
2016-05-19T17:30:00Z,4696.71,4718.23,4694.03,4711.76,NaN,NaN
2016-05-20T13:30:00Z,4729.44,4781.7,4729,4770.49,NaN,NaN
2016-05-20T17:30:00Z,4770.46,4774.2,4759.05,4769.42,NaN,NaN
2016-05-23T13:30:00Z,4771.57,4792.64,4770.92,4780.45,NaN,NaN
2016-05-23T17:30:00Z,4780.47,4784.53,4763.91,4766.31,NaN,NaN
