time,open,high,low,close,Volume,Volume MA
2015-12-28T14:30:00Z,17535.7,17535.7,17437.3,17507.2,NaN,NaN
2015-12-28T18:30:00Z,17507.3,17536.9,17491.4,17528,NaN,NaN
2015-12-29T14:30:00Z,17547.4,17719.4,17547.4,17711.8,NaN,NaN
2015-12-29T18:30:00Z,17711.7,17750,17706.2,17716.2,NaN,NaN
2015-12-30T14:30:00Z,17711.9,17714.1,17652.9,17662.3,NaN,NaN
2015-12-30T18:30:00Z,17662.4,17684.4,17588.9,17603.9,NaN,NaN
2015-12-31T14:30:00Z,17590.7,17590.7,17451.5,17527.6,NaN,NaN
2015-12-31T18:30:00Z,17527.5,17557.1,17422.6,17422.6,NaN,NaN
2016-01-04T14:30:00Z,17405.5,17405.5,16957.6,17072.2,NaN,NaN
2016-01-04T18:30:00Z,17072,17151.8,16992.7,17150.8,NaN,NaN
2016-01-05T14:30:00Z,17147.5,17195.8,17038.6,17079.8,NaN,NaN
2016-01-05T18:30:00Z,17080.6,17189,17075.6,17159.8,NaN,NaN
2016-01-06T14:30:00Z,17154.8,17154.8,16890.2,16921.3,NaN,NaN
2016-01-06T18:30:00Z,16921.3,16948.4,16817.6,16911.8,NaN,NaN
2016-01-07T14:30:00Z,16888.4,16888.4,16561.3,16585.2,NaN,NaN
2016-01-07T18:30:00Z,16585.4,16594.3,16463.6,16515.9,NaN,NaN
2016-01-08T14:30:00Z,16519.2,16651.9,16434.2,16497.1,NaN,NaN
2016-01-08T18:30:00Z,16497.7,16551.2,16314.6,16343.5,NaN,NaN
2016-01-11T14:30:00Z,16358.7,16461.8,16278,16280.1,NaN,NaN
2016-01-11T18:30:00Z,16280.1,16451.1,16232,16397.5,NaN,NaN
2016-01-12T14:30:00Z,16419.1,16591.3,16342.3,16379.4,NaN,NaN
2016-01-12T18:30:00Z,16378.9,16537.7,16322.1,16518.7,NaN,NaN
2016-01-13T14:30:00Z,16526.6,16593.5,16330.6,16332.6,NaN,NaN
2016-01-13T18:30:00Z,16332.6,16345,16123.2,16150.5,NaN,NaN
2016-01-14T14:30:00Z,16159,16437.8,16075.1,16425,NaN,NaN
2016-01-14T18:30:00Z,16425.6,16482,16354.7,16375.5,NaN,NaN
2016-01-15T14:30:00Z,16354.3,16354.3,15842.1,15908.1,NaN,NaN
2016-01-15T18:30:00Z,15907.7,16032.5,15889.8,15986.9,NaN,NaN
2016-01-19T14:30:00Z,16009.5,16172,16009.5,16024.1,NaN,NaN
2016-01-19T18:30:00Z,16023.9,16074.4,15900.2,16013.2,NaN,NaN
2016-01-20T14:30:00Z,15989.5,15989.5,15450.6,15547.1,NaN,NaN
2016-01-20T18:30:00Z,15545.9,15898.4,15540.9,15769.7,NaN,NaN
2016-01-21T14:30:00Z,15768.9,16038.6,15704.7,15931,NaN,NaN
2016-01-21T18:30:00Z,15930.6,15962.3,15808.6,15880.6,NaN,NaN
2016-01-22T14:30:00Z,15921.1,16136.8,15921.1,16047.4,NaN,NaN
2016-01-22T18:30:00Z,16048.1,16108,16029.3,16093.6,NaN,NaN
2016-01-25T14:30:00Z,16086.5,16086.5,15970.6,16063.3,NaN,NaN
2016-01-25T18:30:00Z,16063.3,16069.8,15880.1,15885,NaN,NaN
2016-01-26T14:30:00Z,15893.2,16185.8,15893.2,16168.6,NaN,NaN
2016-01-26T18:30:00Z,16168.6,16174.8,16104.1,16168.4,NaN,NaN
2016-01-27T14:30:00Z,16168.7,16235,15988.2,16155.2,NaN,NaN
2016-01-27T18:30:00Z,16155.1,16224.1,15878.3,15946.4,NaN,NaN
2016-01-28T14:30:00Z,15960.3,16087.4,15863.7,16000,NaN,NaN
2016-01-28T18:30:00Z,15999.9,16102.1,15986.6,16068.5,NaN,NaN
2016-01-29T14:30:00Z,16090.3,16359.2,16090.3,16348.8,NaN,NaN
2016-01-29T18:30:00Z,16348.8,16452.3,16343.1,16449.8,NaN,NaN
2016-02-01T14:30:00Z,16453.6,16453.6,16299.5,16388.8,NaN,NaN
2016-02-01T18:30:00Z,16388.9,16511,16368.7,16445,NaN,NaN
2016-02-02T14:30:00Z,16420.2,16420.2,16160.1,16196.5,NaN,NaN
2016-02-02T18:30:00Z,16196.5,16197,16108.4,16156.6,NaN,NaN
2016-02-03T14:30:00Z,16186.2,16255.1,15960.5,16127.3,NaN,NaN
2016-02-03T18:30:00Z,16127.3,16381.7,16075.7,16335.7,NaN,NaN
2016-02-04T14:30:00Z,16329.7,16485.8,16266.2,16409.7,NaN,NaN
2016-02-04T18:30:00Z,16409.8,16426.1,16321.5,16412.4,NaN,NaN
2016-02-05T14:30:00Z,16418,16423.6,16180.8,16251,NaN,NaN
2016-02-05T18:30:00Z,16251,16251,16129.8,16203.5,NaN,NaN
2016-02-08T14:30:00Z,16147.5,16147.5,15814.1,15850.8,NaN,NaN
2016-02-08T18:30:00Z,15850.9,16078.8,15803.6,16030.5,NaN,NaN
2016-02-09T14:30:00Z,16005.4,16057.3,15881.1,15911.4,NaN,NaN
2016-02-09T18:30:00Z,15911.5,16136.6,15900,16018.5,NaN,NaN
2016-02-10T14:30:00Z,16035.6,16201.9,15989.7,16035.3,NaN,NaN
2016-02-10T18:30:00Z,16035,16066.1,15899.9,15913.1,NaN,NaN
2016-02-11T14:30:00Z,15897.8,15897.8,15518.7,15595.8,NaN,NaN
2016-02-11T18:30:00Z,15594.5,15738.6,15503,15653,NaN,NaN
2016-02-12T14:30:00Z,15691.6,15916.5,15691.6,15870.2,NaN,NaN
2016-02-12T18:30:00Z,15870.2,15971.9,15867,15969.9,NaN,NaN
2016-02-16T14:30:00Z,16012.4,16191.5,16012.4,16176.7,NaN,NaN
2016-02-16T18:30:00Z,16176.6,16195.6,16151.2,16190.6,NaN,NaN
2016-02-17T14:30:00Z,16218,16452.5,16218,16445.8,NaN,NaN
2016-02-17T18:30:00Z,16445.3,16486.1,16417.8,16450.1,NaN,NaN
2016-02-18T14:30:00Z,16483.8,16511.8,16401.5,16417.5,NaN,NaN
2016-02-18T18:30:00Z,16417.3,16467.9,16390.4,16410.4,NaN,NaN
2016-02-19T14:30:00Z,16411,16411,16278,16359.5,NaN,NaN
2016-02-19T18:30:00Z,16359.6,16390.2,16344.1,16388,NaN,NaN
2016-02-22T14:30:00Z,16417.1,16629.7,16417.1,16623.8,NaN,NaN
2016-02-22T18:30:00Z,16623.5,16664.2,16589.8,16618.2,NaN,NaN
2016-02-23T14:30:00Z,16610.4,16610.4,16428.3,16455.4,NaN,NaN
2016-02-23T18:30:00Z,16455.5,16474.5,16403.5,16431.4,NaN,NaN
2016-02-24T14:30:00Z,16418.8,16418.8,16165.9,16318.2,NaN,NaN
2016-02-24T18:30:00Z,16318.6,16507.4,16297.6,16483.9,NaN,NaN
2016-02-25T14:30:00Z,16504.4,16582.2,16458.4,16582.1,NaN,NaN
2016-02-25T18:30:00Z,16582.2,16697.5,16581.4,16696.5,NaN,NaN
2016-02-26T14:30:00Z,16712.7,16796,16660.3,16703.9,NaN,NaN
2016-02-26T18:30:00Z,16703.9,16711.7,16623.9,16637,NaN,NaN
2016-02-29T14:30:00Z,16634.2,16726.1,16602.8,16669,NaN,NaN
2016-02-29T18:30:00Z,16669,16672.9,16512,16512.5,NaN,NaN
2016-03-01T14:30:00Z,16545.7,16834.3,16545.7,16829.7,NaN,NaN
2016-03-01T18:30:00Z,16829.7,16865.6,16809.8,16859.9,NaN,NaN
2016-03-02T14:30:00Z,16851.2,16882.5,16766.3,16852.8,NaN,NaN
2016-03-02T18:30:00Z,16852.8,16900.2,16811.6,16896.8,NaN,NaN
2016-03-03T14:30:00Z,16896.2,16901.4,16820.7,16869.2,NaN,NaN
2016-03-03T18:30:00Z,16869.2,16944.3,16869.2,16942.5,NaN,NaN
2016-03-04T14:30:00Z,16945,17039.4,16898.8,17034,NaN,NaN
2016-03-04T18:30:00Z,17034,17062.4,16947,17002.5,NaN,NaN
2016-03-07T14:30:00Z,16991.3,17099.2,16940.5,17065.8,NaN,NaN
2016-03-07T18:30:00Z,17065.9,17080.8,16988.2,17070,NaN,NaN
2016-03-08T14:30:00Z,17050.7,17056.3,16921.5,17049.4,NaN,NaN
2016-03-08T18:30:00Z,17049.7,17072.8,16948.6,16965.2,NaN,NaN
2016-03-09T14:30:00Z,16969.2,17048.5,16947.9,16971.5,NaN,NaN
2016-03-09T18:30:00Z,16971.5,17018.2,16957.2,16997,NaN,NaN
2016-03-10T14:30:00Z,17006,17130.1,16821.9,16885.5,NaN,NaN
2016-03-10T18:30:00Z,16885.4,17012.1,16846.2,16994.9,NaN,NaN
2016-03-11T14:30:00Z,17015,17220.1,17015,17184.4,NaN,NaN
2016-03-11T18:30:00Z,17184.3,17215,17164.6,17210.6,NaN,NaN
2016-03-14T13:30:00Z,17207.5,17252.1,17161.2,17242.8,NaN,NaN
2016-03-14T17:30:00Z,17242.8,17275.1,17225.4,17227.7,NaN,NaN
2016-03-15T13:30:00Z,17217.2,17223.1,17120.3,17217.2,NaN,NaN
2016-03-15T17:30:00Z,17217.1,17251.7,17211.5,17250,NaN,NaN
2016-03-16T13:30:00Z,17249.3,17274.5,17204.1,17216.9,NaN,NaN
2016-03-16T17:30:00Z,17217.2,17379.2,17214,17331.2,NaN,NaN
2016-03-17T13:30:00Z,17321.4,17470.5,17297.7,17453.5,NaN,NaN
2016-03-17T17:30:00Z,17453.5,17529,17446.2,17481.6,NaN,NaN
2016-03-18T13:30:00Z,17481.5,17602.6,17481.5,17564.2,NaN,NaN
2016-03-18T17:30:00Z,17564.5,17620.6,17545.4,17594.3,NaN,NaN
2016-03-21T13:30:00Z,17589.7,17644,17551.3,17643.2,NaN,NaN
2016-03-21T17:30:00Z,17643.3,17645,17610.2,17623.7,NaN,NaN
2016-03-22T13:30:00Z,17602.7,17646.9,17540.4,17644.8,NaN,NaN
2016-03-22T17:30:00Z,17644.8,17648.9,17567.8,17584.1,NaN,NaN
