time,open,high,low,close,Volume,Volume MA
2015-12-31T02:00:00Z,1062.04,1063.394,1061.951,1062.1735,1375,3413.9
2015-12-31T06:00:00Z,1062.1735,1063.657,1061.662,1062.9525,2088,3358.3
2015-12-31T10:00:00Z,1062.9525,1063.088,1057.808,1061.762,4368,3514.25
2015-12-31T14:00:00Z,1061.762,1063.6335,1060.306,1062.227,4245,3573.1
2015-12-31T18:00:00Z,1062.227,1062.8585,1060.272,1060.9045,995,3346.65
2015-12-31T22:00:00Z,1060.9045,1060.9045,1060.6345,1060.6345,1,3084.05
2016-01-01T10:00:00Z,1060.6345,1060.6345,1060.6345,1060.6345,2,2968.6
2016-01-01T14:00:00Z,1060.6345,1060.6345,1060.6345,1060.6345,2,2865.15
2016-01-03T22:00:00Z,1060.6345,1066.5165,1060.6345,1063.645,3741,2951.7
2016-01-04T02:00:00Z,1063.645,1069.12,1063.4445,1068.8275,2936,2921.8
2016-01-04T06:00:00Z,1068.8275,1074.2275,1068.1055,1073.7995,4558,2850.65
2016-01-04T10:00:00Z,1073.7995,1079.7245,1070.473,1078.6355,7149,2931.8
2016-01-04T14:00:00Z,1078.6355,1083.604,1071.372,1076.301,10506,3349.8
2016-01-04T18:00:00Z,1076.301,1076.626,1073.5405,1074.5455,1863,3362.55
2016-01-04T22:00:00Z,1074.5455,1077.1635,1072.721,1076.357,1917,3390
2016-01-05T02:00:00Z,1076.357,1078.981,1075.749,1078.4285,1331,3228.2
2016-01-05T06:00:00Z,1078.4285,1079.944,1076.4485,1078.1105,3295,3020.45
2016-01-05T10:00:00Z,1078.1105,1082.1065,1075.2475,1075.3985,5674,2989.15
2016-01-05T14:00:00Z,1075.3985,1081.372,1075.277,1079.8065,7165,3254.9
2016-01-05T18:00:00Z,1079.8065,1079.8965,1076.4975,1077.63,2184,3269.75
2016-01-05T22:00:00Z,1077.63,1078.464,1075.0885,1075.9285,1993,3300.65
2016-01-06T02:00:00Z,1075.9285,1079.478,1075.495,1079.3855,2289,3310.7
2016-01-06T06:00:00Z,1079.3855,1085.804,1078.9785,1083.4315,4768,3330.7
2016-01-06T10:00:00Z,1083.4315,1089.7635,1081.892,1084.7485,10397,3638.3
2016-01-06T14:00:00Z,1084.7485,1093.0965,1084.387,1091.035,11383,4157.7
2016-01-06T18:00:00Z,1091.035,1095.318,1090.7865,1093.6005,5183,4416.8
2016-01-06T22:00:00Z,1093.6005,1097.4205,1091.5385,1097.351,4048,4619.1
2016-01-07T02:00:00Z,1097.351,1102.939,1096.6795,1098.928,4665,4852.25
2016-01-07T06:00:00Z,1098.928,1100.86,1092.605,1096.5185,6111,4970.75
2016-01-07T10:00:00Z,1096.5185,1105.091,1095.4525,1101.429,8749,5261.4
2016-01-07T14:00:00Z,1101.429,1109.03,1099.424,1108.8715,13162,5691.6
2016-01-07T18:00:00Z,1108.8715,1110.224,1107.193,1108.896,4152,5541.75
2016-01-07T22:00:00Z,1108.896,1113.7065,1101.8465,1103.88,5455,5289.2
2016-01-08T02:00:00Z,1103.88,1104.9735,1101.388,1103.416,3101,5351.1
2016-01-08T06:00:00Z,1103.416,1104.2005,1096.0105,1096.27,5317,5521.1
2016-01-08T10:00:00Z,1096.27,1102.418,1092.624,1099.3855,13958,6152.45
2016-01-08T14:00:00Z,1099.3855,1105.7255,1098.996,1100.766,17597,6867.55
2016-01-08T18:00:00Z,1100.766,1105.115,1097.927,1104.161,4684,6818.05
2016-01-10T22:00:00Z,1104.161,1108.6215,1103.801,1105.577,5164,6718
2016-01-11T02:00:00Z,1105.577,1105.818,1102.7295,1105.137,2875,6752.55
2016-01-11T06:00:00Z,1105.137,1107.949,1099.1255,1099.6595,5815,6943.65
2016-01-11T10:00:00Z,1099.6595,1105.8675,1099.248,1101.0665,8393,7248.85
2016-01-11T14:00:00Z,1101.0665,1103.4655,1096.366,1099.2505,9606,7490.75
2016-01-11T18:00:00Z,1099.2505,1099.2505,1093.741,1094.2765,4466,7194.2
2016-01-11T22:00:00Z,1094.2765,1097.171,1093.2115,1095.423,2722,6761.15
2016-01-12T02:00:00Z,1095.423,1098.162,1095.016,1095.9175,2527,6628.35
2016-01-12T06:00:00Z,1095.9175,1099.3925,1094.1015,1094.958,3454,6598.65
2016-01-12T10:00:00Z,1094.958,1095.6295,1085.4605,1088.5845,7170,6723.9
2016-01-12T14:00:00Z,1088.5845,1089.997,1083.577,1086.432,9381,6887.4
2016-01-12T18:00:00Z,1086.432,1093.398,1085.1845,1086.985,4480,6673.95
2016-01-12T22:00:00Z,1086.985,1088.1615,1084.5625,1085.651,2459,6138.8
2016-01-13T02:00:00Z,1085.651,1086.1295,1083.1245,1085.2925,2612,6061.8
2016-01-13T06:00:00Z,1085.2925,1085.748,1079.908,1081.3885,4088,5993.45
2016-01-13T10:00:00Z,1081.3885,1083.681,1080.576,1081.787,4432,6060
2016-01-13T14:00:00Z,1081.787,1093.0105,1081.281,1091.0215,11344,6361.35
2016-01-13T18:00:00Z,1091.0215,1095.661,1086.718,1093.265,6086,5967.75
2016-01-13T22:00:00Z,1093.265,1095.5445,1092.0735,1092.6195,2399,5207.85
2016-01-14T02:00:00Z,1092.6195,1095.2025,1091.2625,1091.6485,1644,5055.85
2016-01-14T06:00:00Z,1091.6485,1093.2235,1088.1395,1091.7165,3686,4981.95
2016-01-14T10:00:00Z,1091.7165,1093.234,1083.5125,1084.317,6522,5164.3
2016-01-14T14:00:00Z,1084.317,1089.022,1076.791,1078.027,11752,5461.15
